"﻿""Story Primary ID""",Story ID,User Primary ID,User ID,Gender,Age,Title,Account Created Date,Interest,ADL Flag,Event Title,Event Category,Event Flag,Mental Illness Prevalance by Age,Mental Illness Prevalance by Gender,Mental Illness Prevalance by Age and Gender,language-google,language-tika,translated title,Object_Recognized,captions,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,Location name,Lng.,Lat.
91847,STY1649073191,28982,USR1647252081,male,22,Funding of Political Parties in India,2022-03-14 15:31:21,"Politics, bjp, congress, india",1,,,0,30,15,4,en,en,Funding of Political Parties in India,"['web site, website, internet site, site', 'comic book']","['a collage of photos with a person holding a frisbee', 'a collage of photos showing a woman holding a frisbee .', 'a collage of photos showing a woman holding a frisbee']",0.0019104059319943,1.117544888984412e-05,0.000456721521914,0.0003308843879494,0.0003005954495165,3.2073192414827645e-05,5.040698306402192e-05,British Indian Ocean Territory,72.0,-6.0
91846,STY1649073129,13989,USR1640344031,male,21,"Pakistan rupee depreciates more than 3% in March alone,forex reserves at the lowest level 2020",2021-12-24 16:37:11,"pakistan rupee, pakistan economy",1,,,0,30,15,4,en,en,"Pakistan rupee depreciates more than 3% in March alone,forex reserves at the lowest level 2020","['shield, buckler', 'magnetic compass']","['a close up of a bowl of food on a table', 'a close up of a plate of food', 'a close up of a bowl of food on a table .']",0.0006193072185851,1.386264557368122e-06,2.987647349073086e-05,0.0001487020199419,0.0001557463547214,1.943641291290988e-05,1.0937132174149156e-05,Islamic Republic of Pakistan,70.0,30.0
91842,STY1649072493,13989,USR1640344031,male,21,"India’s daily count of fresh Covid cases falls below 1,000 for first time in 715 days",2021-12-24 16:37:11,"covid 19, covid 19 strain, covid cases, india",1,,,0,30,15,4,en,en,"India’s daily count of fresh Covid cases falls below 1,000 for first time in 715 days","['Band Aid', 'rubber eraser, rubber, pencil eraser']","['a person is holding a pair of scissors', 'a person holding a pair of scissors on a table .', 'a person holding a pair of scissors in a box .']",0.0003398720873519,1.2622409713003435e-06,2.568761010479648e-05,6.337474042084068e-05,0.0001009980041999,1.530694316898007e-05,1.149888430518331e-05,Udot Island,151.7085,7.389
91841,STY1649072288,13989,USR1640344031,male,21,"Children of VIPs, film stars among 140 detained in drug bust at Banjara Hills in Hyderabad",2021-12-24 16:37:11,"hyderabad, banjara hills, drug",1,,,0,30,15,4,en,en,"Children of VIPs, film stars among 140 detained in drug bust at Banjara Hills in Hyderabad","['jean, blue jean, denim', 'miniskirt, mini']","['a woman in a red dress standing on a street .', 'a woman in a red dress standing on a sidewalk .', 'a woman in a red dress standing on a road .']",0.0007850309484638,1.6756242757764994e-06,4.781693132827058e-05,0.0001028760452754,0.0002206158096669,2.753763328655623e-05,2.098013465001713e-05,Banjara Hills,78.43839,17.41682
91840,STY1649072150,13989,USR1640344031,male,21,How militants misused Ramzan ceasefires to regroup and kill innocents,2021-12-24 16:37:11,"kashmir, kashmir news, militancy, ramzan",1,,,0,30,15,4,en,en,How militants misused Ramzan ceasefires to regroup and kill innocents,"['microphone, mike', 'stage']","['a man in a suit is holding a microphone .', 'a man in a suit and tie holding a microphone .', 'a man in a suit is holding a microphone']",0.0148866586387157,9.668690836406311e-06,0.0002114931849064,0.0012405295856297,0.0010435042204335,0.0026472946628928,5.511097333510406e-05,Jihād,43.52352,13.26406
91837,STY1649072015,11822,USR1638352763,male,21,Alliance Air to introduce fixed-winged flights between Dibrugarh in Assam and five locations i,2021-12-01 15:29:23,dibrugarh,1,,,0,30,15,4,en,en,Alliance Air to introduce fixed-winged flights between Dibrugarh in Assam and five locations i,['space shuttle'],"['a small airplane flying through a blue sky .', 'a small airplane flying through a cloudy sky .', 'a small airplane flying through a cloudy blue sky .']",0.0005462139961309,1.5205837371468078e-06,4.000734043074772e-05,9.524319466436282e-05,0.0001361227623419,2.108326771121937e-05,1.533847716927994e-05,State of Arunāchal Pradesh,93.37,27.06
91834,STY1649071725,17,USR1605631023,male,24,PA HB 972: Pennsylvania’s ‘Fairness in Women's Sports Act’ Is Unfair And Unscientific,2020-11-17 22:07:03,"Inequality, Politics, Science, Sports, transgender rights, transgender community, trans athletes, trans youth, transgender, lgbtq+, lgbtqia+, lgbt, lgbtq, lgbtqia, lgbtqi, lgbt community, lgbtq community",1,,,0,30,15,4,en,en,PA HB 972: Pennsylvania’s ‘Fairness in Women's Sports Act’ Is Unfair And Unscientific,"['basketball', 'radio telescope, radio reflector']","['a person is flying a kite in the sky .', 'a person is flying a kite in a park .', 'a person is flying a kite in a field .']",0.0145709896460175,4.4611460907617584e-05,0.0001730070071062,0.028014900162816,0.0017689258093014,0.0001404235954396,0.0021967366337776,Pennsylvania,-77.7,40.8
91833,STY1649071724,14196,USR1640612333,male,24,Everton fail to grab all three points against West Ham United,2021-12-27 19:08:53,"everton, west ham utd, west ham, west ham fans, premier league",1,,,0,30,15,4,en,en,Everton fail to grab all three points against West Ham United,"['soccer ball', 'rugby ball']","['a soccer player is kicking a soccer ball .', 'a soccer player is kicking a soccer ball', 'a soccer player is kicking a ball on the field .']",0.0005623645847663,2.162161081287195e-06,6.545508949784562e-05,8.85873960214667e-05,0.0001351719402009,2.065991793642752e-05,2.4824968932080083e-05,London,-0.30864,51.49227
91831,STY1649071487,14196,USR1640612333,male,24,Barcelona jump to 2nd spot in La Liga,2021-12-27 19:08:53,"barcelona fc, barcelona, sevilla",1,,,0,30,15,4,en,en,Barcelona jump to 2nd spot in La Liga,"['ping-pong ball', 'horizontal bar, high bar']","['a young boy wearing a red shirt and tie .', 'a young boy wearing a red shirt and a tie .', 'a young boy wearing a baseball cap and a hat .']",0.0012744300765916,6.729100277880207e-06,0.0002358541096327,0.0002368774730712,0.0002221704926341,4.430839908309281e-05,9.122453775489704e-05,Cerro La Liga,-91.84485,14.98602
91830,STY1649070890,9440,USR1633946602,female,61,PSG trio truly gearing up for World Cup,2021-10-11 15:33:22,"lionel messi, neymar jr, mbappe, paris saint germain, ligue 1, uefa, world cup 2022",1,,,0,14,25,3,en,en,PSG trio truly gearing up for World Cup,"['soccer ball', 'volleyball']","['a group of young men playing a game of soccer .', 'a group of men playing a game of frisbee .', 'a group of young men playing a game of frisbee .']",0.0009998178575187,4.128959517402109e-06,0.000110137349111,0.0002460117975715,0.0001794523268472,2.399330878688488e-05,5.3447070968104526e-05,Paris,2.3488,48.85341
91829,STY1649069551,8606,USR1630490247,male,13,80. PaksAfghanGambit : The US backed Iranian coup,2021-09-01 15:27:27,"paksafghangambit, books, iran, afghanistan",1,Last US Troops Withdraw From Afghanistan ,News ,1,45,48,21,en,en,80. PaksAfghanGambit : The US backed Iranian coup,"['book jacket, dust cover, dust jacket, dust wrapper', 'web site, website, internet site, site']","['a stop sign with a sign on it', 'a stop sign with graffiti on it in front of a building .', 'a stop sign with graffiti on it in a city .']",0.0027202309574931,6.7741848397417925e-06,5.007906656828709e-05,0.0013139222282916,0.0003931177488993,7.982784882187843e-05,2.221845170424785e-05,Meydān-e Kāshānī,47.0618,34.30495
91828,STY1649069232,8255,USR1628503147,others,13,17. Prime minister Nehru's visit to Kashmir,2021-08-09 15:29:07,"looking back, kashmir, books",1,,,0,45,49,22,en,en,17. Prime minister Nehru's visit to Kashmir,"['book jacket, dust cover, dust jacket, dust wrapper', 'web site, website, internet site, site']","['a black and white photo of a man holding a tennis racket .', 'a black and white photo of a man holding a tennis racket', 'a black and white photo of a man with a tennis racket .']",0.0008312457357533,3.878152256220346e-06,0.0001152894546976,0.000123829988297,0.0001481709623476,2.585884794825688e-05,4.144923514104448e-05,British Indian Ocean Territory,72.0,-6.0
91827,STY1649068963,19480,USR1641927505,male,21,Emergenza fashion: arriva Donatella!,2022-01-12 00:28:25,"donatella versace, dua lipa, megan thee stallion, versace, grammy",1,,,0,30,15,4,it,it,Fashion Emergence: Arriva Donatella!,"['gown', 'jean, blue jean, denim']","['a group of people standing next to each other .', 'a woman and a man standing next to each other .', 'a group of people standing next to each other in a room .']",0.0010577222565189,8.127956789394375e-06,6.359219696605578e-05,0.0005161219742149,0.000369294983102,5.784130553365685e-05,0.0001242460857611,Houston County,-83.66624,32.45901
91826,STY1649066066,19480,USR1641927505,male,21,Momento deja vu sul red carpet dei Grammy: Rodrigo come Swift,2022-01-12 00:28:25,"olivia rodrigo, taylor swift, grammys, vivienne westwood, sour, deja vu",1,,,0,30,15,4,it,it,Momento deja vu on the red carpet of the Grammy Awards: Rodrigo as Swift,['gown'],"['a couple of women standing next to each other .', 'a couple of women standing next to each other in a room .', 'a couple of women standing next to each other in front of a wall .']",0.0004833272832911,1.2876803339167964e-06,3.727230432559736e-05,7.023390935501084e-05,0.0001522820093668,1.674614213698078e-05,1.6203892300836742e-05,Las Vegas,-115.13722,36.17497
91823,STY1649065299,19480,USR1641927505,male,21,"Dua Lipa, ai Grammy, omaggia Donatella Versace",2022-01-12 00:28:25,"donatella versace, dua lipa, grammys, versace",1,,,0,30,15,4,it,it,"Dua Lipa, Grammy, homage to Donatella Versace","['stole', 'wig']","['a woman standing in front of a mirror .', 'a woman standing in front of a mirror holding a camera .', 'a woman standing in front of a mirror holding a cell phone .']",0.0008665443165227,1.8514897419663608e-06,5.512243660632521e-05,0.0001400805631419,0.0002356709155719,2.2757485567126423e-05,3.7397025153040886e-05,Las Vegas,-115.13722,36.17497
91822,STY1649064833,11144,USR1637363068,others,52,Parisians held in the derby,2021-11-20 04:34:28,"psg, psg feminine, football, Sports",1,FDA Clears Covid Boosters for Adults ,Health ,0,14,21,3,en,en,Parisians held in the derby,"['scoreboard', 'police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria']","['a close up of a street sign with a sky background', 'a close up of a stop sign with a sky background', 'a close up of a stop sign with a sign on it']",0.0013036837335675,7.790920790284872e-06,6.66642517899163e-05,0.0007485181558877,0.0003851326764561,5.423953552963212e-05,0.0001539033546578,Paris,2.3488,48.85341
91818,STY1649064038,632,USR1613386215,others,12,Breaking News: Government may bar Airtel from releasing return path data,2021-02-15 16:20:15,bestmediainfo,1,Texas Freeze and Power Outage ,News ,0,45,49,22,en,en,Breaking News: Government may bar Airtel from releasing return path data,"['television, television system', 'home theater, home theatre']","['a man holding a nintendo wii game controller .', 'a man holding a nintendo wii game controller in a living room .', 'a man is playing a video game on a television .']",0.000366085965652,1.261571810573514e-06,3.256092531955801e-05,5.527213579625823e-05,0.0001123963520512,1.340072776656598e-05,1.206739580084104e-05,British Indian Ocean Territory,72.0,-6.0
91817,STY1649063268,17,USR1605631023,male,24,OK HB 4245: What’s Oklahoma’s Sick Obsession With Laws Needing Youth To Declare ‘Sex’,2020-11-17 22:07:03,"Inequality, Politics, Sports, transgender rights, trans athletes, trans youth, transgender, transgender community, lgbtq+, lgbtqia+, lgbt, lgbtq, lgbtqia, lgbtq community, lgbt community",1,,,0,30,15,4,en,en,OK HB 4245: What’s Oklahoma’s Sick Obsession With Laws Needing Youth To Declare ‘Sex’,"['Windsor tie', 'suit, suit of clothes']","['a couple of men standing next to each other .', 'a couple of men standing next to each other in a room .', 'a couple of men standing next to each other in front of a tv .']",0.0278250183910131,9.548591333441436e-05,0.0004648730973713,0.0306797381490468,0.0025894334539771,0.0002786291006486,0.0054371524602174,Oklahoma,-97.50328,35.49209
91812,STY1649062227,11822,USR1638352763,male,21,Centre approves 27 road projects in Arunachal Pradesh,2021-12-01 15:29:23,arunachal pradesh,1,,,0,30,15,4,en,en,Centre approves 27 road projects in Arunachal Pradesh,"['notebook, notebook computer', 'laptop, laptop computer']","['a man sitting in front of a laptop computer .', 'a man in a suit and tie sitting at a table .', 'a man in a suit and tie sitting at a desk .']",0.0003562322526704,1.2454645457182778e-06,2.6636760594556108e-05,6.66491177980788e-05,0.0001034603119478,1.562307807034813e-05,1.1606346561165992e-05,Central Road Elementary School,-88.02591,42.06753
91810,STY1649062103,11822,USR1638352763,male,21,"Mob from Meghalaya ‘attacks’ villagers in Assam’s Salbari, two women injured",2021-12-01 15:29:23,meghalaya,1,,,0,30,15,4,en,en,"Mob from Meghalaya ‘attacks’ villagers in Assam’s Salbari, two women injured","['mortarboard', ""academic gown, academic robe, judge's robe""]","['a black and white photo of a man holding a stop sign .', 'a black and white photo of a man holding a surfboard .', 'a black and white photo of a person holding a pair of scissors .']",0.0017229156801477,3.907398422597908e-06,8.217971480917186e-05,0.0005493988282978,0.0004810053505934,2.980425051646307e-05,9.822184074437246e-05,Norboiin Salbari Horshoo,103.62972,43.87222
91806,STY1649061202,28675,USR1646214909,female,20,If You have Irregular Periods - Here is the solution ✨,2022-03-02 15:25:09,"#womenshealth, #irregularperiods, #mensturation, #pixstory, #healthylifestyle, #properdiet, #periods, #health",1,,,0,30,25,7,en,en,If You have Irregular Periods - Here is the solution ✨,"['web site, website, internet site, site', 'menu']","['a collage of photos with a variety of food', 'a collage of photos with a variety of food .', 'a collage of photos with a bunch of different foods']",0.0012759342789649,1.2451139809854794e-05,8.373987657250836e-05,0.0006881498266011,0.0003188954724464,8.060679101618007e-05,0.0002036827791016,Hodh ech Chargui,-7.0,18.88333
91804,STY1649059895,28646,USR1646131008,male,30,Louis van Gaal: Netherland’s boss reveals he has prostate cancer,2022-03-01 16:06:48,"louis van gaal, netherland’s, football, news",1,,,0,25,15,4,en,en,Louis van Gaal: Netherland’s boss reveals he has prostate cancer,"['suit, suit of clothes', 'Windsor tie']","['a man in a suit and tie standing in front of a building .', 'a man in a suit and tie standing in a room .', 'a man in a suit and tie standing in front of a wall .']",0.0010282265720888,6.368070444295881e-06,0.000158310867846,0.0002092117792926,0.0002112515358021,3.699005537782796e-05,0.0001146282302215,Kingdom of the Netherlands,5.75,52.25
91795,STY1649055265,30163,USR1649039943,,47,What is Hong Kong leader Carrie Lam's legacy as she decides to not seek second term?,2022-04-04 08:09:03,"carrie lam, hong kong, china, john lee, hong kong protests, free press in hong kong, pro-democracy protests",1,,,0,25,21,5,en,en,What is Hong Kong leader Carrie Lam's legacy as she decides to not seek second term?,"['trench coat', 'flute, transverse flute']","['a woman holding a cell phone up to her ear .', 'a woman holding a cell phone in her hand .', 'a woman holding a cell phone up to her ear']",0.0007969566504471,1.482308562117396e-06,5.18885935889557e-05,9.881990263238548e-05,0.0002383591636316,1.3787658645014744e-05,1.812653317756485e-05,Hong Kong Special Administrative Region,114.16667,22.25
91793,STY1649053965,27909,USR1645083572,male,24,This win is unacceptable !!,2022-02-17 13:09:32,"real madrid, real madrid fc, real madrid cf, football ⚽️, football, football 🥅, football family, football members, football tactics",1,,,0,30,15,4,en,en,This win is unacceptable !!,"['web site, website, internet site, site', 'bulletproof vest']","['a group of men standing next to each other .', 'a group of men standing next to each other on a tennis court .', 'a group of men standing next to each other on a baseball field .']",0.0005049626925028,1.6865790257725166e-06,4.864383299718611e-05,8.708321547601372e-05,0.0001307302736677,1.6699446860002354e-05,1.805080501071643e-05,Madrid,-3.70256,40.4165
91792,STY1649052839,9221,USR1632727815,male,23,"What do Celebs eat, Let's find out - Scatlett Johansson",2021-09-27 13:00:15,celebdiets,1,,,0,30,15,4,en,en,"What do Celebs eat, Let's find out - Scatlett Johansson","['gown', 'brassiere, bra, bandeau']","['a woman in a white dress holding a teddy bear .', 'a woman in a white dress holding a white teddy bear .', 'a woman in a white dress holding a white clock .']",0.0054365592077374,1.5859584891586564e-05,0.0002642615290824,0.00181949371472,0.0008402309613302,8.001258538570255e-05,0.0001653281797189,Hollywood,-80.14949,26.0112
91791,STY1649052472,28591,USR1646050520,female,21,6 Types of Kimchi Anyone Who Loves Korean Food Needs To Try,2022-02-28 17:45:20,"korean food, koreanculture, lifestyle, entertainment, kimchi, south korea",1,,,0,30,25,7,en,en,6 Types of Kimchi Anyone Who Loves Korean Food Needs To Try,"['butternut squash', 'acorn squash']","['a close up of a plate of food with broccoli', 'a close up of a plate of food with vegetables', 'a close up of a plate of food with meat']",0.0079321535304188,2.4592867703177035e-05,0.0007825061911717,0.0018990129465237,0.0011147083714604,0.0001218064207932,0.0004846541269216,Republic of Korea,127.75,36.5
91790,STY1649051993,9109,USR1632472672,others,23,"Why Journalist Rana Ayyub, Barred By The Govt From Leaving The Country, Won't Stop Writing",2021-09-24 14:07:52,#article14live,1,FDA Clears Vaccine Boosters for 65+ ,Health ,1,30,21,6,en,en,"Why Journalist Rana Ayyub, Barred By The Govt From Leaving The Country, Won't Stop Writing","['wig', 'suit, suit of clothes']","['a woman wearing a tie and a hat .', 'a woman wearing a tie and a hat', 'a woman in a red jacket and a black tie']",0.0478886812925338,0.0002955820818897,0.0026137586683034,0.0111598623916506,0.0205360390245914,0.0009074623230844,0.0048247002996504,London,-0.30864,51.49227
91789,STY1649051604,9349,USR1633599973,female,21,Former Afghan army commandos have joined the National Resistance Front,2021-10-07 15:16:13,"afghan national resistance front, afghan national army commando",1,,,0,30,25,7,en,en,Former Afghan army commandos have joined the National Resistance Front,"['bulletproof vest', 'assault rifle, assault gun']","['a group of men standing next to each other .', 'a group of men standing next to each other on a field .', 'a group of men standing next to each other on a snow covered slope .']",0.0008083189022727,1.6138714045155211e-06,3.1327941542258486e-05,0.0001227484171977,0.0002002206892939,4.305402035242878e-05,1.0371855751145633e-05,Islamic Republic of Afghanistan,66.0,33.0
91787,STY1649048351,28653,USR1646144495,male,30,Louis van Gaal: Netherland’s boss reveals he has prostate cancer,2022-03-01 19:51:35,"louis van gaal, netherlands, football, world cup, qatar, africa
cup of nations, manchester united",1,,,0,25,15,4,en,en,Louis van Gaal: Netherland’s boss reveals he has prostate cancer,"['suit, suit of clothes', 'Windsor tie']","['a man in a suit and tie holding a microphone .', 'a man in a suit and tie holding a microphone', 'a man in a suit and tie holding a cell phone .']",0.0010282265720888,6.368070444295881e-06,0.000158310867846,0.0002092117792926,0.0002112515358021,3.699005537782796e-05,0.0001146282302215,Kingdom of the Netherlands,5.75,52.25
91786,STY1649047274,20,USR1605631888,male,45,"913 new cases of covid 19; less than 1,000 after 715 days",2020-11-17 22:21:28,"Health, covid 19, india",1,,,0,25,15,4,en,en,"913 new cases of covid 19; less than 1,000 after 715 days","['jigsaw puzzle', 'Petri dish']","['a bunch of flowers that are in a vase .', 'a bunch of flowers that are sitting on a table .', 'a bunch of flowers are in a vase']",0.0003661756636574,1.3390713320404757e-06,3.076177745242603e-05,6.511795800179243e-05,0.0001023757795337,1.5675042959628627e-05,1.205770968226716e-05,British Indian Ocean Territory,72.0,-6.0
91785,STY1649043842,21,USR1605632983,male,44,Mr Imran Khan's Pakistan tell us these five things,2020-11-17 22:39:43,Politics,0,,,0,25,15,4,en,en,Mr Imran Khan's Pakistan tell us these five things,['Windsor tie'],"['a man in a suit and tie is smiling .', 'a man in a suit and tie holding a microphone .', 'a man in a suit and tie is smiling']",0.0012552895350381,1.5172115581663093e-06,3.8779595342930406e-05,0.0002274455036967,0.0002776595938485,3.006235783686861e-05,1.2655901628022548e-05,Islamic Republic of Pakistan,70.0,30.0
91783,STY1649041556,30163,USR1649039943,,47,Plague in China?,2022-04-04 08:09:03,"china, inner mongolia, plague, rodent plague, bubonic plague, wuhan, covid-19",1,,,0,25,21,5,en,en,Plague in China?,"['marmot', 'wombat']","['a squirrel eating a banana peel on the ground .', 'a squirrel is eating a banana on the ground .', 'a squirrel eating a banana peel on the ground']",0.0058182412758469,3.884200395987136e-06,0.0001231183850904,0.0002401512174401,0.0016939742490649,0.0001065814140019,5.299597614794038e-05,People’s Republic of China,105.0,35.0
91780,STY1649034841,8734,USR1630818267,female,22,"India, Turkmenistan Strongly Support Peaceful, Secure and Stable Afghanistan: President Kovind",2021-09-05 10:34:27,afghanistan,1,,,0,30,25,7,en,en,"India, Turkmenistan Strongly Support Peaceful, Secure and Stable Afghanistan: President Kovind","['bell cote, bell cot', 'chime, bell, gong']","['a group of men standing next to each other .', 'a group of people standing next to each other .', 'a group of men standing next to each other in a parking lot .']",0.0051283054053783,3.0547846108675e-05,0.0001003313445835,0.0046095065772533,0.0008334609447047,0.0003673996543511,0.0001983600232051,Kabul,69.17233,34.52813
91779,STY1649034786,8734,USR1630818267,female,22,"India, Turkmenistan Strongly Support Peaceful, Secure and Stable Afghanistan: President Kovind",2021-09-05 10:34:27,afghanistan,1,,,0,30,25,7,en,en,"India, Turkmenistan Strongly Support Peaceful, Secure and Stable Afghanistan: President Kovind","['bell cote, bell cot', 'chime, bell, gong']","['a group of men standing next to each other .', 'a group of people standing next to each other .', 'a group of men standing next to each other in a parking lot .']",0.0011316114105284,6.558419499924639e-06,5.362406955100596e-05,0.000570457894355,0.0003412447695154,6.113843846833333e-05,7.836178701836616e-05,Islamic Republic of Afghanistan,66.0,33.0
91774,STY1649026427,23515,USR1642587832,,23,"Inter, Inzaghi: «Per molti siamo i favoriti»",2022-01-19 15:53:52,inter,1,,,0,30,21,6,it,it,"Inter, Inzaghi: ""For many we are the favourites""","['scoreboard', 'slot, one-armed bandit']","['a close up of a person holding a cell phone', 'a close up of a person wearing a suit and tie', 'a close up of a person wearing a suit']",0.0004465713282115,1.411403673046152e-06,4.43959106632974e-05,5.9325368056306615e-05,0.0001357587607344,1.575529677211307e-05,1.6291809515678324e-05,Milan,9.18951,45.46427
91773,STY1649026302,23515,USR1642587832,,23,Contro il Lorient un immenso Mbappé. Poi dice: «Forse resto al PSG»,2022-01-19 15:53:52,"psg, mbappe",1,,,0,30,21,6,it,it,"There is a huge pond on the lake.
Then he says, ""Maybe I'll stay at PSG.""","['soccer ball', 'volleyball']","['a man in a red shirt is playing frisbee', 'a man in a red shirt is playing frisbee .', 'a man in a white shirt and black shorts playing frisbee .']",0.0004707079788204,1.5791043779245229e-06,3.787877358263359e-05,8.882542897481471e-05,0.0001065439209924,2.007955663430039e-05,1.474935925216414e-05,Madrid,-3.70256,40.4165
91772,STY1649026066,23515,USR1642587832,,23,Mourinho: «Se ci fosse un altro tecnico si parlerebbe di gioco fantastico della Roma»,2022-01-19 15:53:52,"roma, mourinho",1,,,0,30,21,6,it,it,"Mourinho: ""If there was another technician we would talk about a fantastic game of Rome.""","['ballplayer, baseball player', 'racket, racquet']","['a man holding a baseball bat on a field .', 'a baseball player holding a bat on a field .', 'a baseball player holding a bat on top of a field .']",0.0005983336595818,2.652534021763131e-06,5.704635623260401e-05,0.0001028020997182,0.000173247535713,2.0260153178242035e-05,2.3952774427016266e-05,Rome,12.51133,41.89193
91770,STY1649025532,23337,USR1642518229,male,40,"Serie A. Inter e Napoli, vittorie importanti e fiato sul collo del Milan",2022-01-18 20:33:49,"calcio, serie a",1,,,0,25,15,4,it,it,"Serie A. Inter and Napoli, important victories and fiat on Milan's neck","['bobsled, bobsleigh, bob', 'volleyball']","['a man in a white shirt and black shorts playing a game of frisbee .', 'a man in a white shirt and black shorts playing a game of basketball .', 'a man in a white shirt and black shorts is playing frisbee .']",0.000497046217788,1.5567917444059276e-06,4.268587872502394e-05,8.637847349746153e-05,0.000140191608807,1.7655718693276867e-05,1.572904147906229e-05,Milan,9.18951,45.46427
91768,STY1649025473,23337,USR1642518229,male,40,Judo: due podi per l'Italia nel grand slam di Antalya con Giuffrida e Lombardo,2022-01-18 20:33:49,judo,0,,,0,25,15,4,it,it,Judo: two podiums for Italy at the grand slam in Antalya with Giuffrida and Lombardo,"['volleyball', 'basketball']","['a man is swinging a tennis racket on a court', 'a man is swinging a tennis racket at a ball', 'a man is swinging a tennis racket at a game']",0.0011344645172357,8.387402886000928e-06,0.0001067186021828,0.0004579174856189,0.0002537740510888,2.136709008482285e-05,5.6091441365424544e-05,Georgian Bay,-79.83295,45.0001
91767,STY1649025412,23337,USR1642518229,male,40,"ATP Miami. Alcaraz scrive la storia, vince il suo primo Masters 1000 a 18 anni!",2022-01-18 20:33:49,"tennis, alcaraz",1,,,0,25,15,4,it,it,"ATP Miami.
Alcaraz writes the story, wins his first Masters 1000 at the age of 18!","['racket, racquet', 'monitor']","['a man holding a tennis racquet on a tennis court .', 'a man holding a tennis racquet on top of a tennis court .', 'a man holding a tennis racket in his hands .']",0.0004075927718076,1.4729628219356528e-06,3.646532059065066e-05,7.696138345636427e-05,0.0001139579544542,1.7946393199963495e-05,1.4865434422972612e-05,Miami County,-86.04502,40.7695
91766,STY1649025352,23337,USR1642518229,male,40,"Van der Poel: bis alle Fiandre, delusione per Pogacar",2022-01-18 20:33:49,"ciclismo, fiandre",1,,,0,25,15,4,it,it,"Van der Poel: to Flanders, disappointment for Pogacar","['mountain bike, all-terrain bike, off-roader', 'bicycle-built-for-two, tandem bicycle, tandem']","['a group of motorcycles parked on the side of a road .', 'a group of people standing around a motorcycle .', 'a group of motorcycles parked on the side of a street .']",0.0004456610768102,1.7779267409423485e-06,4.175535650574602e-05,0.0001048089907271,0.000119032090879,1.9354803953319788e-05,1.4372317309607752e-05,Paris,2.3488,48.85341
91764,STY1649025157,23337,USR1642518229,male,40,"GP Argentina, primo storico successo per l'Aprilia e per Aleix Espargarò.",2022-01-18 20:33:49,motogp,1,,,0,25,15,4,it,it,"GP Argentina, first historic success for Aprilia and Aleix Espargarò.","['ski', 'maillot']","['a group of people standing on top of a snow covered slope .', 'a group of young men standing next to each other .', 'a group of people standing next to each other on a snow covered slope .']",0.0005399964284151,1.3727718624068077e-06,3.725585338543169e-05,9.380500705447048e-05,0.0001617612870177,1.6866701116668992e-05,1.2981303370906971e-05,Spanish Town,-76.95742,17.99107
91763,STY1649021702,28646,USR1646131008,male,30,Michael Owen wowed by what Liverpool star did in 2-0 Watford win,2022-03-01 16:06:48,"#michealowen, #football, #liverpool, #diogo jota",1,,,0,25,15,4,en,en,Michael Owen wowed by what Liverpool star did in 2-0 Watford win,"['basketball', 'volleyball']","['a group of men playing a game of frisbee .', 'a group of people playing a game of frisbee .', 'a group of men playing a game of soccer .']",0.0017149737104773,6.820455837441841e-06,0.0002873287012334,0.0003484969201963,0.0003041356394533,3.787993045989424e-05,0.0001161612235591,Watford,-0.39602,51.65531
91762,STY1649021672,12582,USR1639060058,female,55,National Gallery rinomina quadro di Degas «Danzatrici russe» diventa «Danzatrici ucraine»,2021-12-09 19:57:38,"ucraina, russia, edgard degas, national gallery londra",1,,,0,14,25,3,it,it,"National Gallery renames Degas painting ""Russian Dancers"" to ""Ukrainian Dancers""","['fox squirrel, eastern fox squirrel, Sciurus niger', 'grey fox, gray fox, Urocyon cinereoargenteus']","['a teddy bear sitting on top of a wooden chair .', 'a teddy bear sitting on top of a wooden table .', 'a teddy bear sitting on top of a wooden bench .']",0.0006476472481153,1.8268518715558453e-06,4.685603926191106e-05,0.0001341450988547,0.0001668599579716,1.697319748927839e-05,2.1964127881801687e-05,London,-0.30864,51.49227
91761,STY1649021214,28646,USR1646131008,male,30,Cristiano Ronaldo 'shocked' by Man United after source's exit update,2022-03-01 16:06:48,"#cristianoronaldo, #realmadrid, #juventus, #football",1,,,0,25,15,4,en,en,Cristiano Ronaldo 'shocked' by Man United after source's exit update,['soccer ball'],"['a man in a red shirt is playing soccer', 'a man in a red shirt is playing soccer .', 'a man in a red shirt is playing frisbee']",0.0013752437662333,5.830596819578204e-06,0.0002205733326263,0.000146521240822,0.0003579276963137,2.964160557894502e-05,5.169833457330242e-05,Manchester,-2.25,53.41667
91760,STY1649020556,28653,USR1646144495,male,30,"Fabinho explains ‘Dyson’, ‘Lighthouse’ & ‘Flaco’ nicknames at Liverpool",2022-03-01 19:51:35,"#liverpool, #football, #fabinho, #championsleague",1,,,0,25,15,4,en,en,"Fabinho explains ‘Dyson’, ‘Lighthouse’ & ‘Flaco’ nicknames at Liverpool","['soccer ball', 'maillot']","['a young boy holding a baseball bat in his hands .', 'a young boy holding a baseball bat on a field .', 'a young boy is holding a baseball bat .']",0.0004895438905805,3.2146863304660656e-06,6.564411160070449e-05,0.0001235787349287,0.0001196113589685,1.7317832316621207e-05,2.6080004317918792e-05,Principality of Monaco,7.41903,43.73141
